id_left,title_left,category_left,brand_left,modelno_left,price_left,id_right,title_right,category_right,brand_right,modelno_right,price_right,guid,label
2037,corsair xms2 4 gb 2 x 2 gb pc2-6400 800 mhz 240-pin ddr2 dual-channel memory kit - twin2x4096-6400c5,memory,corsair,twin2x4096-6400c5,74.82,8519,corsair twin2x4096-6400c5c 4gb xms2 pc2-6400 800mhz 240-pin dual channel ddr2 desktop memory,memory,corsair,twin2x4096-6400c5c,49.98,train-2037-8519,yes
2474,cooler master hyper 212 plus universal cooler,electronics - general,coolermaster,rr-b10-212p-g1,29.99,14437,cooler master hyper 212 plus 120mm sleeve cpu cooler rr-b10-212p-g1,computers accessories,cooler master,rr-b10-212p-g1,27.66,train-2474-14437,yes
669,creative labs sound blaster tactic3d alpha,electronics - general,creative labs,gh012000003,59.99,12490,creative labs 70gh012000003 sound blaster tactic 3d alpha usb gaming headset,accessories supplies,creative labs,70gh012000003,49.93,train-669-12490,yes
1315,optoma bl-fp230c replacement projector lamp for optoma ep749 projector,monitors,optoma,bl-fp230c,294.84,21112,optoma bl-fp230c replacement lamp for ep749 ep719h,lamps,optoma,bl-fp230c,189.73,train-1315-21112,yes
497,hon 310 series full-suspension file,storage,hon,315cpp,549.0,3071,hon 315cps - 310 series five-drawer full-suspension file legal 26-1 2d charcoal,,hon,,458.6,train-497-3071,no
790,lenovo gray 15.6 ideapad y560-064654yu laptop pc with intel core i7-740qm processor windows 7 home premium,laptop computers,lenovo,064654u,998.0,19691,lenovo ideapad y560p 43972au 15.6 notebook 2.0 ghz intel core i7-2630qm processor 4 gb ram 500 gb hard drive dvd r rw windows 7 home premium,laptops,lenovo,43972au,839.95,train-790-19691,no
652,startech 6 rj-45 to db9 cisco console management router cable,electronics - general,startech,db9concabl6,19.0,6708,startech 6 ft. rj45 to db9 cisco console management router cable - m f db9concabl6,wire management,startech,db9concabl6,14.63,train-652-6708,yes
1813,xantech 283tpd designer twin plug blink emitter,stereos/audio,xantech,283tpd,14.88,3253,xantech 283tpd designer twin plug blink emitter,printers,xantech,,28.0,train-1813-3253,yes
1552,ematic universal ebook reader accessory kit,mp3 accessories,ematic,ea103,18.88,9156,ematic ea103 universal ebook reader accessory kit,chargers,ematic,ea103,11.41,train-1552-9156,yes
1405,ibm 28p2010 black toner cartridge,printers,ibm,28p2010,425.0,21292,brother black toner cartridge tn-210bk,laser printer toner,brother,tn-210bk,48.99,train-1405-21292,no
805,apricorn 250gb padlock 256-bit hardware-encrypted portable drive,computers,apricorn,a25-pl256-250,109.84,14293,apricorn aegis padlock 500 gb usb 2.0 256-bit encrypted portable external hard drive a25-pl256-500 grey,usb flash drives,apricorn,a25-pl256-500,145.0,train-805-14293,no
2209,bankers box super stor drawer file ltr steel plastic 12-3 4 x 23 x 10-1 2 blk we 6 ctn,storage,bankers box,,179.99,17162,new-bankers box 00371 - super stor drawer file storage box letter steel plastic black white 6 carton - fel00371,storage presentation materials,bankers box,,,train-2209-17162,yes
1862,sony zx series stereo headphones white,electronics - general,sony,mdrzx100/whi,24.88,9500,sony mdr-sa3000 dj stereo headphones,home audio crossovers,sony,mdrsa3000,162.99,train-1862-9500,no
1296,da-lite da-glas unframed rear projection screen - 57 3 4 x 77 video format,electronics - general,da-lite,27604,1609.99,18443,da-lite 27639 da-glas standard rear projection screen 72 x 96 video format,projection screens,da-lite,,,train-1296-18443,no
705,jvc lightweight folding headphones with bass boost black,electronics - general,jvc,has600b,49.95,16537,new-lightweight folding headphone with bass boost - blue - dq2359,headphones,jvc,,51.0,train-705-16537,no
960,new york mets ipod touch 4g hard case,electronics - general,tribeca,fva4459,29.99,18617,cincinnati bengals ipod touch 4g hard case,computers accessories,tribeca,,29.99,train-960-18617,no
78,case logic 18 laptop case,electronics - general,case logic,147735,39.99,12347,case logic vnc-218 18-inch laptop case black,laptop netbook computer accessories,case logic,vnc-218,29.24,train-78-12347,yes
1323,verbatim 500gb clln usb portable hard drive 97060,hard drives,verbatim,97060,77.84,5249,verbatim acclaim 320 gb usb 2.0 portable external hard drive 97185 blue,,verbatim,97185,59.84,train-1323-5249,no
1405,ibm 28p2010 black toner cartridge,printers,ibm,28p2010,425.0,14894,ibm 28p2010 toner cartridge for ibm infoprint 1130 4530 1140 4540 high-yield black,laser printer toner,ibm,28p2010,209.99,train-1405-14894,yes
452,quartet rewritables dry erase mini-markers fine point 6 assorted colors,stationery & office machinery,quartet,5.1659312 e7,4.54,16645,quartet 51659312 - rewritables dry erase mini-markers fine point six colors 6 set,cd players,quartet,,23.29,train-452-16645,yes
219,microsoft wireless mobile mouse 4000 sgkomen pink,mice,microsoft,d5d-00052,20.0,5834,microsoft mobile wireless mouse 3500 purple,gaming mice,x16-81686-03,,,train-219-5834,no
2097,hp 564 tri-color combo inkjet cartridge cd994fn,printers,hp,hp cd994fn,26.5,1053,hp 14d tri-color ink cartridge c5010dn,inkjet printer ink,hp,c5010dn,26.31,train-2097-1053,no
1559,paper mate mechanical pencil starter set,stationery & office machinery,paper mate,1739312,4.87,17636,paper mate 1757553 - biodegradable mechanical pencil 0.5 mm,inkjet printer ink,paper mate,,21.27,train-1559-17636,no
2361,da-lite da-glas standard rear projection screen - 50 x 50 av format,electronics - general,da-lite,27628,1631.99,286,da-lite 27565 da-plex deluxe rear projection screen - 72 x 96 video format,,da-lite,,,train-2361-286,no
2274,brother tc20 laminated tape cartridge,stationery & office machinery,brother,tc20,29.88,8262,brother tape cartridge 0.5 in wide non-laminated black on silver m931,labeling tapes,brother,m931,9.42,train-2274-8262,no
662,tops paper pads legal rule letter size 50 sheet pads dozen,stationery & office machinery,tops business forms,7532,15.47,20473,docket letter size legal rule double pad,storage presentation materials,tops,,27.16,train-662-20473,no
889,logitech wireless mouse m310 bundle,computers,,,29.88,8763,logitech wireless mouse m310 silver,mice,logitech,910-001675,21.49,train-889-8763,no
255,iogear miniview extreme multimedia kvm and peripheral sharing switch,networking,iogear,gcs1734,85.0,2964,iogear 2-port dual view kvm switch with audio and usb peripheral sharing gcs1742,kvm switches,iogear,gcs1742,167.99,train-255-2964,no
1862,sony zx series stereo headphones white,electronics - general,sony,mdrzx100/whi,24.88,7472,sony mdr-xd200 stereo headphones,home audio crossovers,sony,mdrxd200,24.11,train-1862-7472,no
382,casio exilim ex-zs5 14.1 mp digital camera silver w 5x optical zoom 2.7 lcd display,digital cameras,casio,,100.0,19438,casio exilim ex-zr100 12.1 mp cmos sensor with 12.5 x optical zoom digital camera black,point shoot digital cameras,casio,ex-zr100 black,,train-382-19438,no
2192,garmin fishfinder 140 with 4.7-inch display and dual-beam transducer,fish finder,garmin,fishfinder 140,90.8,136,humminbird piranhamax 160 pt 4-inch waterproof fishfinder and dual-beam transducer,fishfinders,humminbird,407240-1,126.09,train-2192-136,no
1833,scosche 1993-up select subaru power 4-speaker connector,car stereos,scosche,su03b,9.88,9593,scosche ma03b vehicles speaker connector for 1998-up select mazda,amplifier installation,scosche,ma03b,7.63,train-1833-9593,no
1832,arkon sgt-7ss sun shade for samsung galaxy tab,car stereos,arkon,sgt-7ss,16.88,432,arkon sun shade for samsung galaxy tab,touch screen tablet accessories,arkon,sgt-7ss,16.88,train-1832-432,yes
934,evga geforce 210 512mb ddr3 pci express graphics card,electronics - general,evga,512p31310lr,32.88,13148,evga geforce 210 512 mb ddr3 pci-express 2.0 graphics card video card 512-p3-1310-lr,graphics cards,evga,512-p3-1310-lr,34.88,train-934-13148,yes
693,canon mp41dhii printing calculator,stationery & office machinery,canon,mp41dhii,70.88,2611,canon mp41dhii - mp41dhii two-color printing calculator 14-digit gloview lcd black red,storage presentation materials,canon,,,train-693-2611,yes
1907,corsair cmx4gx3m2a1600c8 xms3 4 gb pc3-12800 core i5 memory kit,memory,corsair,cmx4gx3m2a1600c8,69.82,10481,corsair cmx4gx3m2a1600c8 xms3 4 gb pc3-12800 core i5 memory kit,memory,corsair,cmx4gx3m2a1600c8,39.97,train-1907-10481,yes
1334,canon cli-226 black ink tank,printers,canon,,0.0,10550,canon pgi-5 pigment black ink tank,inkjet printer ink,canon,0628b002,16.25,train-1334-10550,no
1525,cobra 16-mile range 22-channel gmrs 2-way radio,walkie-talkie/frs,cobra,cx-105,29.98,710,motorola mr355r 35-mile range 22-channel frs gmrs two-way radio pair,gmrs-frs two-way radios,motorola,mr355r,61.54,train-1525-710,no
2437,cooler master cooler master notepal x-lite black,electronics - general,coolermaster,r9-nbc-xlit-gp,24.88,12517,cooler master notepal x2 notebook cooler r9-nbc-4wak-gp,cooling pads,cooler master,r9-nbc-4wak-gp,27.63,train-2437-12517,no
2179,expo dry erase eraserxl with replaceable pad felt 10w x 2d,stationery & office machinery,expo,,12.19,18387,new-expo 8474 - dry erase eraserxl with replaceable pad felt 10w x 2d - san8474,radios,expo,,23.0,train-2179-18387,yes
2477,jvc inner-ear sports clip earbuds violet,electronics - general,jvc,haebx5v,19.95,4884,inner-ear sports clip earbuds - violet,printer accessories,jvc,,24.56,train-2477-4884,yes
1866,samsung clp-500rb opc drum,printers,samsung,clp-500rb,199.88,14359,samsung opc drum for clp-500 series clp-500rb xaa,,samsung,clp-500rb / xaa,156.44,train-1866-14359,yes
1784,dell switch by design studio lids big giant plaid 17r,electronics - general,dell,9vmv5,39.0,11403,switch by design studio big giant plaid 17-inch,computers accessories,dell,318-1014,39.0,train-1784-11403,yes
1577,foldio p2 leather texture folio case for ipad 2 black,mp3 accessories,scosche,ipd2flbk,44.88,13540,scosche foldio p2 black leather texture folio case for ipad 2 ipd2flbk,laptop netbook computer accessories,scosche,ipd2flbk,,train-1577-13540,yes
961,amped wireless high power outdoor 8 dbi omni-directional wi-fi antenna kit,networking,amped wireless,a8ex,94.88,4331,amped wireless high power outdoor 14dbi directional wifi antenna kit ad14ex,routers,amped wireless,ad14ex,89.99,train-961-4331,no
2050,cp technologies clearlinks 6.6 premium gold hdmi cable,electronics - general,cp tech,cl-hdmi-pg-6 .6 ft,11.4,21912,6.6 ft clearlinks premium gold series high-speed hdmi cable,,cp technology,cl-hdmi-pg-6 .6 ft,14.79,train-2050-21912,yes
561,da-lite da-plex self trimming rear projection screen - 96 x 120 av format,electronics - general,da-lite,27903,7799.99,19283,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,23077,9258.99,train-561-19283,no
102,panasonic kx-tga660b dect 6.0 plus digital cordless handset black,phones,panasonic,kx-tga660b,40.88,11759,panasonic kx-tga660b extra handset for 664x series cordless phones black,cordless telephones,panasonic,kx-tga660b,35.63,train-102-11759,yes
95,hp ce505xd black laserjet print cartridges 2pk,printers,hp,hp ce505xd,258.84,10966,hp laserjet 05x black dual pack cartridge in retail packaging ce505xd,laser printer toner,hp,ce505xd,235.11,train-95-10966,yes
531,wireless mobile mouse 6000 bluetrack red,mice,microsoft,mhc-00019,29.88,19817,microsoft wireless mobile mouse 6000 - red,keyboard mouse combos,microsoft,mhc-00019,26.13,train-531-19817,yes
2328,xantech 282d designer emitter single,stereos/audio,xantech,282d,15.88,18170,xantech 283dmw designer blink emitter single mini wire,printers,xantech,,,train-2328-18170,no
2238,ge 3.6 v 700mah cordless phone battery,electronics - general,ge,36562,0.0,19239,ge cordless phone nimh 3.6 v 600mah battery 76401,batteries,general electric,76401,12.72,train-2238-19239,no
399,motorola h17 bluetooth headset,electronics - general,motorola,89334m,38.84,22018,blueant t1 rugged bluetooth headset,bluetooth headsets,blueant,usen-baw-t1,52.95,train-399-22018,no
1473,xantech cpl10 rf ir coupler,stereos/audio,xantech,cpl10,11.88,3248,xantech cpl10 rf ir coupler,storage presentation materials,xantech,,25.5,train-1473-3248,yes
1437,plantronics usb-to-headset adapter,electronics - general,plantronics,da-40,27.98,11704,plantronics headset to usb adapter da40,accessories supplies,plantronics,da40,27.98,train-1437-11704,yes
1630,joby gorillapod slr tripod,camera and camcorder accessories,joby,gp2a1en,28.01,4836,joby gp1-e1en gorillapod flexible tripod grey,,joby,gp1-d1en,10.68,train-1630-4836,no
2488,rca cassette adapter,mp3 accessories,rca,ah760r,12.88,5635,rca ah760r cd auto cassette adapter,universal fm cassette adapters,rca,ah760r,6.79,train-2488-5635,yes
34,hp 45 black inkjet cartridge 51645a,printers,hp,51645a,35.78,3067,hp 45 black ink cartridge in retail packaging,inkjet printer ink,hp,hp 45 black inkjet print cartridge,28.89,train-34-3067,yes
1252,samsung 60-2707-05 samsung galaxy tab multimedia dock,electronics - general,samsung,60-2707-05,37.88,7610,samsung 33-0525-05 samsung fasciante i500 oem multimedia dock,accessories supplies,samsung,,47.1,train-1252-7610,no
2119,netgear prosafe plus 8-port ethernet switch,networking,netgear,gs108e100nas,78.88,2681,netgear prosafe 48-port gigabit smart switch gs748tna,switches,netgear,gs748tna,,train-2119-2681,no
600,kensington k72334us slimblade mouse with nano receiver - laser,mice,kensington,k72334us,32.88,12881,kensington slimblade notebook wireless mouse with nano receiver k72334us,mice,kensington,k72334us,29.99,train-600-12881,yes
1413,logitech 910-002463 wireless mouse m305 silver filament,mice,logitech,910-002463,28.88,2788,logitech wireless mouse m305 silver filament 910-002463,mice,logitech,910-002463,20.95,train-1413-2788,yes
2408,sima 2-in-1 lens cleaner,photography - general,sima,ple,9.88,6808,2-in-1 lens cleaner,,sima,,18.22,train-2408-6808,yes
1090,serif webplus essentials,software,serif,wpeusdvdrt,44.82,16634,serif webplus essentials software,computers accessories,serif,,19.99,train-1090-16634,yes
92,da-lite natural walnut veneer model b manual screen with matte white fabric - 64 x 84 diagonal video format,electronics - general,da-lite,73197,261.99,14691,da-lite manual 92 diagonal hdtv format home theater wall screen with video spectra 1.5 fabric,projection screens,da-lite,,254.95,train-92-14691,no
2061,brenthaven prolite iii shoulder case black,electronics - general,brenthaven,114717,79.99,352,brenthaven 17-inch prolite iii shoulder case for notebooks,bags cases,brenthaven,2370,64.26,train-2061-352,yes
1688,universal pressboard classification folder legal box of 10 red,stationery & office machinery,,82007,47.84,17931,new-smead 14230 - pressboard classification folders metal tab letter six-section red 10 box - smd14230,laminating supplies,smead,,82.0,train-1688-17931,no
1592,zax 87303 pro series 3m composite audio video cable,tv accessories,zax,87303,10.88,16658,new-zax 87303 pro series composite audio video cable 3 m - 87303,cables interconnects,zax,,9.93,train-1592-16658,yes
382,casio exilim ex-zs5 14.1 mp digital camera silver w 5x optical zoom 2.7 lcd display,digital cameras,casio,,100.0,12584,casio exilim ex-z800 14.1 mp digital camera with 4x optical zoom and 2.7-inch lcd pink,point shoot digital cameras,casio,ex-z800pk,149.99,train-382-12584,no
973,lexmark 16 black print cartridge 10n0016,printers,lexmark,10n0016,28.0,21568,lexmark 16 black ink cartridge 10n0016,inkjet printer ink,lexmark,10n0016,29.99,train-973-21568,yes
